-0.132261 -0.070760 0.100000 0.000344 
0.078034 0.128104 -0.170000 0.000197 
0.143181 -0.044714 -0.050000 0.000442 
-0.109794 -0.102202 -0.070000 0.000407 
0.159313 -0.014814 -0.010000 0.000476 
-0.159983 -0.002343 0.070000 0.000403 
-0.151105 -0.052606 0.050000 0.000438 
-0.057382 -0.149356 0.380000 0.000020 
-0.142900 -0.071970 0.060000 0.000421 
-0.103325 -0.122164 0.090000 0.000362 
0.029032 0.157344 -0.020000 0.000471 
-0.159940 0.004366 -0.140000 0.000253 
0.158437 0.022310 -0.070000 0.000403 
-0.011422 -0.159592 0.150000 0.000233 
-0.139082 0.079097 0.190000 0.000161 
-0.147918 0.060994 -0.110000 0.000318 
-0.141584 -0.074525 -0.080000 0.000383 
-0.066139 0.145690 0.000000 0.000478 
0.148425 -0.059749 0.010000 0.000476 
0.152115 0.075900 -0.010000 0.000472 
-0.169271 -0.015731 -0.100000 0.000337 
0.115870 0.124395 0.060000 0.000417 
0.113104 0.126916 -0.040000 0.000447 
-0.016222 0.169224 0.120000 0.000293 
-0.143413 -0.091284 -0.090000 0.000358 
-0.160190 -0.056914 -0.090000 0.000358 
0.068155 0.155740 0.000000 0.000473 
-0.152107 -0.075917 0.060000 0.000417 
-0.140689 -0.095428 0.150000 0.000231 
-0.082546 0.148614 0.060000 0.000417 
0.126785 -0.113250 -0.040000 0.000447 
-0.138111 -0.099123 0.090000 0.000358 
0.169496 0.013081 -0.070000 0.000399 
-0.017052 0.169143 0.030000 0.000458 
0.180000 -0.000031 0.080000 0.000375 
-0.179196 0.016990 0.210000 0.000129 
-0.129044 -0.125489 -0.090000 0.000355 
0.168774 0.062572 0.290000 0.000054 
-0.128216 0.126335 0.130000 0.000269 
0.029496 -0.177567 0.270000 0.000068 
-0.101252 0.148822 0.030000 0.000454 
0.030812 0.177343 0.030000 0.000454 
-0.146402 0.104721 0.100000 0.000334 
0.068053 -0.166640 -0.280000 0.000061 
0.132837 0.121467 0.280000 0.000061 
0.089047 -0.156431 0.030000 0.000454 
0.012745 0.179548 -0.140000 0.000248 
-0.009711 0.179738 -0.080000 0.000375 
0.102908 -0.147682 -0.060000 0.000413 
0.176060 0.037456 -0.150000 0.000228 
0.062444 0.168822 0.050000 0.000429 
0.188262 0.025642 0.070000 0.000391 
0.073880 -0.175048 -0.100000 0.000330 
-0.188722 0.022004 0.020000 0.000457 
0.036597 -0.186442 -0.050000 0.000425 
-0.059553 -0.180426 -0.090000 0.000351 
0.086514 -0.169161 0.000000 0.000464 
-0.178831 -0.064182 0.040000 0.000438 
-0.137157 0.131484 -0.020000 0.000457 
0.182230 0.053779 -0.100000 0.000330 
0.142800 -0.125332 0.020000 0.000457 
0.184516 -0.045321 -0.140000 0.000246 
0.128286 0.140153 0.110000 0.000309 
-0.185976 0.038895 -0.170000 0.000189 
-0.032310 0.187233 -0.070000 0.000391 
0.182329 -0.053443 0.010000 0.000462 
0.186293 -0.037348 -0.120000 0.000288 
0.179624 -0.061928 0.080000 0.000372 
0.199823 0.008423 -0.150000 0.000224 
-0.091862 -0.177655 0.020000 0.000453 
0.198260 0.026324 0.000000 0.000459 
0.155261 0.126072 -0.130000 0.000264 
0.154267 -0.127286 -0.130000 0.000264 
0.166751 -0.110427 -0.030000 0.000445 
0.011849 -0.199649 -0.280000 0.000060 
-0.195724 -0.041134 0.100000 0.000327 
0.188604 0.066547 0.000000 0.000459 
0.120679 0.159489 0.100000 0.000327 
0.182382 0.082077 0.230000 0.000103 
0.182461 -0.081903 -0.090000 0.000348 
-0.183798 -0.078856 0.040000 0.000434 
-0.121698 -0.158712 0.060000 0.000405 
0.191045 0.059176 -0.010000 0.000458 
-0.045000 -0.194872 0.290000 0.000053 
-0.157811 -0.122865 0.040000 0.000434 
0.056100 -0.191971 -0.050000 0.000420 
0.127982 -0.166495 -0.120000 0.000282 
0.189366 0.090777 -0.070000 0.000383 
0.162199 -0.133384 -0.020000 0.000448 
0.189839 0.089784 0.090000 0.000344 
0.033316 -0.207340 0.100000 0.000324 
0.020350 0.209012 -0.220000 0.000113 
0.193473 -0.081659 -0.300000 0.000047 
-0.203297 0.052634 -0.070000 0.000383 
-0.187337 -0.094894 -0.050000 0.000416 
0.022854 -0.208753 0.400000 0.000015 
-0.162543 -0.132966 -0.260000 0.000074 
-0.129999 -0.164925 -0.210000 0.000125 
0.067787 -0.198759 0.210000 0.000125 
-0.171256 0.121538 0.180000 0.000169 
-0.005349 -0.209932 -0.120000 0.000282 
-0.166565 0.127891 0.180000 0.000169 
-0.205606 -0.042734 0.090000 0.000344 
0.182526 -0.103848 0.040000 0.000430 
-0.207419 0.073331 0.050000 0.000412 
-0.112704 -0.188939 -0.130000 0.000259 
-0.110835 -0.190041 -0.180000 0.000167 
0.112172 -0.189255 0.210000 0.000124 
-0.212217 0.058000 -0.060000 0.000397 
-0.146330 0.164278 0.010000 0.000449 
0.190782 -0.109554 0.070000 0.000379 
0.159219 0.151820 -0.070000 0.000379 
-0.071342 -0.208111 -0.170000 0.000183 
-0.150403 -0.160558 0.050000 0.000412 
0.016307 0.219395 0.380000 0.000018 
-0.054267 -0.213202 -0.010000 0.000449 
-0.219757 0.010328 -0.080000 0.000361 
0.158452 0.152620 0.030000 0.000436 
-0.134939 0.173757 -0.290000 0.000052 
0.181255 -0.124686 0.370000 0.000021 
0.090073 -0.200716 0.110000 0.000300 
-0.022346 0.218862 -0.030000 0.000436 
0.003202 -0.219977 0.110000 0.000300 
-0.229492 0.015277 0.050000 0.000408 
-0.108639 0.202725 -0.290000 0.000052 
0.113806 -0.199871 -0.080000 0.000357 
-0.101071 0.206603 0.090000 0.000338 
0.189922 0.129729 0.060000 0.000393 
0.147283 -0.176657 -0.060000 0.000393 
0.228958 -0.021870 -0.200000 0.000136 
0.109090 -0.202483 -0.030000 0.000432 
-0.229491 0.015296 0.010000 0.000444 
0.222821 -0.057014 -0.070000 0.000376 
0.147483 -0.176490 0.080000 0.000357 
-0.113818 0.199863 -0.010000 0.000444 
-0.219724 0.067980 -0.090000 0.000338 
-0.130004 0.189734 0.010000 0.000444 
-0.094809 0.209550 -0.110000 0.000297 
-0.229550 0.014376 0.060000 0.000393 
0.225650 -0.044518 0.070000 0.000376 
0.033526 0.227543 -0.080000 0.000357 
-0.052571 0.223911 -0.150000 0.000217 
0.186682 0.134349 -0.010000 0.000444 
-0.086070 0.224036 0.050000 0.000404 
-0.186023 0.151643 0.060000 0.000389 
0.072993 0.228631 -0.030000 0.000427 
0.177879 -0.161119 0.200000 0.000135 
-0.146242 0.190298 0.200000 0.000135 
-0.087370 -0.223532 0.010000 0.000440 
-0.156559 0.181904 -0.070000 0.000372 
0.072986 0.228633 0.170000 0.000180 
-0.008513 -0.239849 0.040000 0.000417 
0.006872 0.239902 -0.080000 0.000354 
0.181996 -0.156452 -0.030000 0.000427 
-0.235298 -0.047275 0.160000 0.000197 
-0.094684 0.220533 -0.280000 0.000057 
0.238126 0.029936 -0.030000 0.000427 
-0.217042 0.102434 -0.100000 0.000314 
0.239274 -0.018651 0.270000 0.000064 
-0.239864 0.008086 0.040000 0.000417 
0.186683 -0.150830 0.100000 0.000314 
-0.215567 0.105503 0.000000 0.000441 
-0.238799 0.023977 -0.220000 0.000110 
0.202794 0.128353 0.060000 0.000389 
0.247202 0.037301 0.020000 0.000431 
-0.245202 -0.048743 0.110000 0.000291 
0.179512 -0.173998 0.050000 0.000400 
-0.249964 0.004237 0.040000 0.000413 
0.188691 -0.163999 0.050000 0.000400 
0.193708 0.158042 0.160000 0.000195 
0.137354 -0.208887 0.030000 0.000423 
0.230459 -0.096896 -0.110000 0.000291 
-0.159733 -0.192316 0.060000 0.000385 
0.223847 0.111322 -0.100000 0.000311 
0.241299 0.065380 -0.140000 0.000232 
0.232745 -0.091266 0.060000 0.000385 
0.041837 -0.246474 0.090000 0.000331 
0.249763 0.010875 0.160000 0.000195 
0.218563 -0.121368 -0.270000 0.000063 
0.091884 0.232502 0.510000 0.000004 
0.127906 0.214803 0.100000 0.000311 
0.248550 -0.026890 -0.190000 0.000147 
0.248263 0.029421 0.090000 0.000331 
-0.156394 0.195041 0.140000 0.000232 
-0.017422 -0.249392 0.070000 0.000368 
-0.063166 0.252210 0.260000 0.000070 
0.258160 -0.030877 -0.050000 0.000396 
-0.258361 -0.029145 -0.150000 0.000211 
0.254802 -0.051728 -0.150000 0.000211 
-0.257589 0.035323 -0.230000 0.000097 
-0.188857 0.178698 0.000000 0.000433 
-0.246857 -0.081619 -0.190000 0.000146 
-0.247225 -0.080497 -0.180000 0.000161 
0.014319 0.259605 -0.130000 0.000248 
0.051507 0.254847 0.150000 0.000211 
-0.001604 -0.259995 0.060000 0.000381 
-0.257136 0.038487 -0.110000 0.000288 
0.188385 -0.179196 -0.040000 0.000409 
-0.250576 -0.069366 -0.030000 0.000419 
0.062767 -0.252310 0.130000 0.000248 
-0.018786 -0.259320 -0.070000 0.000365 
-0.082514 0.246559 0.240000 0.000087 
-0.234156 -0.113009 -0.090000 0.000328 
-0.160272 -0.204727 -0.150000 0.000211 
0.255899 -0.045996 0.140000 0.000229 
-0.067636 0.251049 0.300000 0.000045 
-0.103924 0.249198 0.120000 0.000265 
-0.245453 -0.112485 0.240000 0.000086 
0.166243 0.212752 0.110000 0.000285 
-0.210294 -0.169342 0.000000 0.000428 
-0.148669 0.225383 -0.090000 0.000324 
0.142081 -0.229593 -0.260000 0.000069 
0.265130 0.051050 -0.030000 0.000415 
0.190575 0.191262 0.240000 0.000086 
0.189910 -0.191922 -0.030000 0.000415 
0.212542 -0.166511 0.050000 0.000392 
0.198989 -0.182492 0.230000 0.000096 
0.022052 0.269098 -0.100000 0.000305 
-0.073259 0.259871 0.230000 0.000096 
0.247482 -0.107948 -0.010000 0.000427 
-0.158265 0.218751 0.070000 0.000361 
-0.169217 -0.210394 -0.240000 0.000086 
-0.137334 0.232464 -0.070000 0.000361 
-0.105491 0.248539 -0.120000 0.000265 
0.219830 0.156764 -0.170000 0.000175 
-0.128190 0.237629 0.000000 0.000428 
0.198782 -0.182717 -0.070000 0.000361 
0.164469 -0.214126 0.110000 0.000285 
-0.266108 -0.045679 0.140000 0.000227 
-0.031223 0.278254 -0.020000 0.000418 
0.262017 0.098728 0.060000 0.000374 
0.037565 -0.277469 0.000000 0.000424 
-0.279986 0.002756 -0.130000 0.000243 
-0.259320 -0.105608 -0.020000 0.000418 
-0.204331 -0.191439 0.080000 0.000340 
-0.089472 -0.265320 0.130000 0.000243 
-0.264038 -0.093186 0.130000 0.000243 
0.160669 0.229315 -0.100000 0.000302 
0.108246 0.258230 -0.130000 0.000243 
0.166035 -0.225461 -0.060000 0.000374 
-0.125765 -0.250166 -0.110000 0.000282 
-0.153512 -0.234167 -0.020000 0.000418 
0.075974 0.269496 0.150000 0.000207 
0.271950 0.066658 -0.050000 0.000388 
-0.122522 -0.251770 0.130000 0.000243 
-0.222657 0.169776 0.130000 0.000243 
-0.187321 -0.208112 -0.140000 0.000225 
0.279706 -0.012818 -0.010000 0.000423 
0.254907 0.115854 -0.500000 0.000004 
0.264644 -0.091453 -0.130000 0.000243 
-0.273936 0.057955 0.120000 0.000263 
-0.002497 -0.279989 0.160000 0.000189 
0.070493 0.281302 0.120000 0.000260 
0.277802 -0.083222 -0.140000 0.000222 
0.266700 -0.113890 -0.060000 0.000370 
-0.151120 -0.247513 0.140000 0.000222 
-0.166961 -0.237116 -0.080000 0.000336 
-0.098626 0.272714 -0.240000 0.000085 
-0.053702 0.284984 -0.160000 0.000187 
0.285836 0.048968 0.080000 0.000336 
-0.068584 -0.281773 0.120000 0.000260 
0.204494 0.205626 -0.300000 0.000044 
0.256148 -0.135971 -0.200000 0.000128 
-0.238627 0.164795 0.000000 0.000420 
0.052269 -0.285251 -0.060000 0.000370 
0.285901 0.048583 0.190000 0.000141 
0.249672 -0.147527 0.050000 0.000384 
-0.200896 -0.209143 -0.540000 0.000003 
-0.199636 -0.210346 -0.020000 0.000414 
-0.182996 -0.224972 -0.060000 0.000370 
-0.218384 -0.190810 -0.080000 0.000336 
0.104521 -0.270510 0.020000 0.000414 
-0.276074 0.088786 0.170000 0.000171 
0.084795 0.277326 -0.170000 0.000171 
0.203095 0.207008 0.240000 0.000085 
-0.022381 0.299164 -0.140000 0.000220 
-0.283619 -0.097778 -0.110000 0.000277 
-0.298906 -0.025594 0.070000 0.000350 
-0.150845 -0.259318 -0.270000 0.000060 
0.130670 0.270047 -0.090000 0.000315 
0.272698 0.125042 -0.060000 0.000366 
-0.118249 0.275712 -0.040000 0.000393 
0.104238 -0.281309 0.150000 0.000202 
-0.296396 -0.046363 -0.150000 0.000202 
-0.204341 -0.219647 -0.040000 0.000393 
0.290033 -0.076685 -0.030000 0.000403 
-0.091093 -0.285836 0.160000 0.000185 
-0.121223 -0.274417 -0.020000 0.000410 
-0.222015 -0.201765 -0.030000 0.000403 
0.133821 -0.268499 -0.050000 0.000380 
-0.087135 -0.287067 -0.060000 0.000366 
0.127370 -0.271619 -0.020000 0.000410 
0.286025 0.090496 0.050000 0.000380 
-0.222841 -0.200853 0.310000 0.000038 
0.094213 -0.284823 0.050000 0.000380 
0.246831 -0.170512 -0.210000 0.000115 
0.108091 0.279850 -0.020000 0.000410 
0.181501 -0.238867 0.050000 0.000380 
0.185153 -0.236047 0.280000 0.000054 
0.215996 -0.222364 -0.070000 0.000347 
0.258949 0.170427 0.050000 0.000377 
0.063124 -0.303505 -0.070000 0.000347 
-0.309870 -0.008979 0.120000 0.000255 
0.045595 -0.306629 -0.120000 0.000255 
0.226022 -0.212165 0.210000 0.000114 
0.215631 -0.222718 -0.190000 0.000139 
0.253401 -0.178572 -0.110000 0.000274 
0.291015 0.106818 0.040000 0.000389 
-0.285316 -0.121221 0.050000 0.000377 
-0.087552 0.297380 -0.060000 0.000363 
-0.249145 0.184464 -0.250000 0.000074 
0.108148 -0.290524 0.060000 0.000363 
-0.117459 -0.286885 -0.270000 0.000060 
-0.297443 0.087336 0.100000 0.000293 
0.300620 0.075681 -0.060000 0.000363 
-0.243527 0.191819 0.270000 0.000060 
0.304006 -0.060668 0.000000 0.000412 
-0.142410 0.275353 0.160000 0.000184 
0.250473 0.182656 0.000000 0.000412 
-0.109138 0.290153 0.030000 0.000399 
0.194533 -0.241365 0.060000 0.000363 
-0.231889 -0.205736 0.020000 0.000406 
0.091124 -0.296305 -0.320000 0.000034 
-0.298600 0.083295 -0.080000 0.000330 
0.069985 0.312253 -0.090000 0.000308 
-0.057199 0.314846 0.190000 0.000137 
-0.255897 0.192138 -0.150000 0.000198 
0.103885 -0.302668 0.040000 0.000385 
-0.206643 -0.244333 0.110000 0.000271 
-0.280327 -0.154327 -0.010000 0.000406 
0.291846 -0.131248 0.030000 0.000395 
-0.317623 0.038929 -0.080000 0.000326 
0.133499 0.290823 0.160000 0.000182 
-0.116446 0.298061 -0.050000 0.000373 
-0.055332 -0.315180 0.070000 0.000343 
-0.315112 -0.055719 0.100000 0.000290 
0.318914 -0.026344 0.030000 0.000395 
-0.251119 -0.198341 -0.020000 0.000402 
0.081465 -0.309457 -0.230000 0.000091 
-0.304048 -0.099775 -0.190000 0.000137 
0.069079 -0.312455 -0.150000 0.000198 
0.311662 -0.072574 0.160000 0.000182 
-0.199572 0.250142 0.160000 0.000182 
-0.289510 0.136323 0.240000 0.000082 
-0.257489 -0.189999 -0.210000 0.000112 
0.314534 -0.058891 -0.160000 0.000182 
0.264749 0.179745 0.350000 0.000024 
0.232058 0.220338 -0.060000 0.000359 
0.109818 0.300566 -0.100000 0.000290 
0.328613 0.030227 -0.200000 0.000123 
-0.176999 0.278516 -0.010000 0.000402 
-0.222145 0.244032 0.110000 0.000269 
0.223337 0.242942 -0.020000 0.000398 
-0.033935 -0.328251 -0.090000 0.000305 
0.215114 0.250252 -0.280000 0.000052 
-0.274354 0.183384 0.240000 0.000081 
-0.325068 0.056837 0.110000 0.000269 
-0.316734 0.092626 -0.450000 0.000007 
-0.129270 0.303627 -0.200000 0.000123 
-0.017158 -0.329554 0.080000 0.000323 
0.328090 -0.035454 -0.080000 0.000323 
0.110229 -0.311046 -0.130000 0.000232 
-0.007971 -0.329904 -0.140000 0.000214 
0.275153 0.182184 0.280000 0.000052 
-0.006493 -0.329936 0.100000 0.000287 
-0.061232 -0.324269 -0.180000 0.000150 
0.321169 -0.075833 -0.080000 0.000323 
-0.021503 -0.329299 0.200000 0.000123 
0.281595 0.172058 -0.110000 0.000269 
0.286787 0.163258 0.060000 0.000355 
-0.323094 -0.067160 0.000000 0.000403 
0.212367 -0.252587 0.430000 0.000009 
0.275106 0.182255 0.170000 0.000164 
0.319382 -0.083036 0.160000 0.000180 
0.216552 -0.262116 -0.310000 0.000037 
-0.066767 -0.333380 0.250000 0.000072 
0.142606 -0.308648 0.030000 0.000387 
-0.285021 0.185373 0.100000 0.000284 
-0.336193 -0.050736 -0.100000 0.000284 
-0.205722 0.270700 0.070000 0.000337 
0.278187 0.195479 0.210000 0.000110 
-0.330602 0.079385 -0.330000 0.000029 
0.168724 0.295181 0.240000 0.000080 
-0.246420 0.234259 -0.230000 0.000089 
0.298130 -0.163458 -0.190000 0.000135 
-0.326432 0.095091 0.070000 0.000337 
-0.339383 -0.020473 0.050000 0.000366 
-0.283533 0.187640 -0.030000 0.000387 
-0.229618 0.250750 -0.050000 0.000366 
0.016945 0.339577 0.330000 0.000029 
0.331524 -0.075445 0.010000 0.000398 
0.318503 0.118977 0.170000 0.000163 
0.296379 -0.166612 -0.040000 0.000377 
0.327269 -0.092170 -0.210000 0.000110 
-0.329465 0.083979 -0.350000 0.000023 
-0.308098 0.143791 -0.010000 0.000398 
-0.011611 -0.339802 0.220000 0.000099 
0.153253 0.303502 -0.090000 0.000302 
-0.083960 0.329470 -0.080000 0.000320 
-0.197472 -0.276776 0.530000 0.000003 
0.135462 0.322723 -0.040000 0.000374 
0.323816 -0.132829 0.380000 0.000016 
-0.143984 0.319012 -0.070000 0.000333 
0.346460 -0.049652 0.040000 0.000374 
-0.016512 0.349610 0.140000 0.000210 
-0.334504 0.102990 0.120000 0.000245 
0.042507 0.347409 -0.160000 0.000176 
-0.262002 0.232066 -0.070000 0.000333 
0.339471 0.085201 0.050000 0.000362 
0.322083 -0.136977 -0.170000 0.000161 
-0.348210 -0.035355 0.100000 0.000281 
0.142069 0.319869 0.030000 0.000383 
-0.092113 0.337661 0.040000 0.000374 
0.329750 -0.117325 -0.030000 0.000383 
0.349392 -0.020625 0.130000 0.000227 
0.279514 -0.210646 -0.100000 0.000281 
-0.042753 0.347379 -0.240000 0.000080 
0.138689 -0.321349 0.050000 0.000362 
0.210389 -0.279708 0.230000 0.000089 
0.165308 -0.308501 -0.020000 0.000390 
0.273565 0.218317 0.030000 0.000383 
0.221986 0.270596 -0.110000 0.000263 
-0.206395 -0.282667 0.320000 0.000033 
-0.233003 0.261170 0.340000 0.000026 
0.092356 0.337595 -0.210000 0.000109 
-0.207392 0.281937 0.080000 0.000317 
-0.339958 -0.083238 -0.240000 0.000080 
-0.174714 -0.314762 0.430000 0.000009 
0.272140 0.235669 -0.210000 0.000108 
0.355640 0.055861 0.010000 0.000390 
-0.156344 0.324278 0.220000 0.000097 
-0.349809 0.085049 0.100000 0.000279 
-0.358866 0.028557 0.150000 0.000191 
0.356271 0.051684 -0.170000 0.000160 
-0.260132 0.248860 0.230000 0.000088 
-0.022102 -0.359321 -0.020000 0.000386 
0.116479 -0.340636 0.110000 0.000261 
0.359883 0.009178 -0.070000 0.000330 
-0.124680 -0.337720 -0.210000 0.000108 
0.301939 0.196044 -0.040000 0.000370 
-0.025846 -0.359071 -0.090000 0.000296 
-0.068611 -0.353401 0.070000 0.000330 
0.359991 0.002481 -0.050000 0.000358 
-0.192717 0.304072 -0.020000 0.000386 
-0.336283 0.128505 -0.010000 0.000390 
-0.028525 0.358868 -0.210000 0.000108 
-0.056928 0.355470 -0.090000 0.000296 
0.295931 -0.205000 0.180000 0.000145 
-0.332410 -0.138217 0.000000 0.000392 
0.057653 -0.355354 -0.130000 0.000225 
-0.346556 -0.097463 -0.060000 0.000345 
0.359937 0.006731 -0.180000 0.000145 
-0.181820 -0.310711 0.140000 0.000207 
-0.351511 -0.077719 0.320000 0.000032 
-0.306164 -0.207759 0.250000 0.000070 
0.214289 -0.301629 0.000000 0.000388 
-0.022306 -0.369327 -0.200000 0.000118 
0.286339 0.234328 0.080000 0.000310 
0.070347 -0.363251 0.070000 0.000327 
-0.022559 0.369312 0.070000 0.000327 
-0.337983 0.150557 -0.080000 0.000310 
0.350980 -0.117102 0.040000 0.000366 
-0.243084 0.278945 -0.050000 0.000355 
-0.368121 0.037241 0.030000 0.000375 
-0.219436 0.297906 -0.170000 0.000158 
0.286469 -0.234170 -0.050000 0.000355 
0.365022 0.060490 -0.070000 0.000327 
0.061471 -0.364858 -0.040000 0.000366 
-0.366749 0.048942 -0.080000 0.000310 
-0.329250 -0.168802 0.130000 0.000223 
-0.367488 -0.043044 -0.030000 0.000375 
0.115540 0.351497 0.120000 0.000240 
-0.219200 0.298079 0.150000 0.000189 
0.268165 0.254927 0.050000 0.000355 
-0.361098 -0.080676 -0.110000 0.000258 
-0.350619 0.118180 0.190000 0.000131 
-0.367986 0.038552 -0.110000 0.000258 
0.332568 -0.162168 0.250000 0.000070 
-0.132695 0.345387 -0.070000 0.000327 
-0.209287 0.305121 0.370000 0.000018 
0.040008 0.367831 0.210000 0.000107 
0.369927 -0.086915 -0.300000 0.000040 
0.163224 0.343159 -0.030000 0.000372 
-0.299461 -0.233929 0.180000 0.000142 
-0.223504 0.307321 0.150000 0.000187 
0.021788 -0.379375 -0.070000 0.000323 
0.375897 -0.055687 0.010000 0.000382 
0.247685 0.288188 0.070000 0.000323 
-0.180108 0.334606 0.140000 0.000203 
0.112341 -0.363014 0.040000 0.000362 
0.360226 0.120984 -0.070000 0.000323 
-0.327336 -0.193006 -0.140000 0.000203 
0.346144 0.156793 -0.030000 0.000372 
0.379633 0.016686 -0.350000 0.000022 
-0.376972 0.047875 0.040000 0.000362 
0.208672 0.317578 -0.090000 0.000291 
0.377905 0.039851 -0.070000 0.000323 
0.069380 -0.373613 -0.050000 0.000351 
-0.377699 -0.041758 0.050000 0.000351 
0.354117 0.137845 0.050000 0.000351 
0.074983 0.372529 0.230000 0.000086 
0.216732 0.312134 0.050000 0.000351 
0.334732 -0.179874 -0.050000 0.000351 
